entry,at,order
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:44:31.029Z,159047187104606
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:44:28.894Z,159047186890088
"flop:  [4♣, 7♦, 2♣]",2020-05-26T05:44:23.895Z,159047186390293
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:44:22.985Z,159047186299171
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:44:21.103Z,159047186110955
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:44:15.531Z,159047185553819
"""Han @ 3hG8ljWG9A"" posts a big blind of 20",2020-05-26T05:44:12.622Z,159047185263263
"""malus @ 8ncrrd9vZR"" posts a small blind of 10",2020-05-26T05:44:12.622Z,159047185263262
"-- starting hand #101 (dealer: ""kazi @ UjmlTJJY4O"") --",2020-05-26T05:44:12.622Z,159047185263250
"""malus @ 8ncrrd9vZR"" shows a 7♣, K♥.",2020-05-26T05:44:10.259Z,159047185026615
"-- ending hand #100 --",2020-05-26T05:44:08.089Z,159047184809617
"""kazi @ UjmlTJJY4O"" gained 1960",2020-05-26T05:44:08.089Z,159047184809612
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T05:44:06.679Z,159047184668588
"""kazi @ UjmlTJJY4O"" raises with 5000",2020-05-26T05:43:59.785Z,159047183979176
"turn: Q♣, 8♦, 8♣ [J♠]",2020-05-26T05:43:51.984Z,159047183199418
"""malus @ 8ncrrd9vZR"" calls with 500",2020-05-26T05:43:51.075Z,159047183108133
"""kazi @ UjmlTJJY4O"" raises with 500",2020-05-26T05:43:39.134Z,159047181914168
"flop:  [Q♣, 8♦, 8♣]",2020-05-26T05:43:31.482Z,159047181149000
"""kazi @ UjmlTJJY4O"" calls with 480",2020-05-26T05:43:30.574Z,159047181058168
"""malus @ 8ncrrd9vZR"" raises with 480",2020-05-26T05:43:28.421Z,159047180842836
"""kazi @ UjmlTJJY4O"" raises with 250",2020-05-26T05:43:25.276Z,159047180528281
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:43:21.839Z,159047180184606
"""malus @ 8ncrrd9vZR"" posts a big blind of 20",2020-05-26T05:43:18.643Z,159047179865118
"""kazi @ UjmlTJJY4O"" posts a small blind of 10",2020-05-26T05:43:18.643Z,159047179865116
"-- starting hand #100 (dealer: ""Han @ 3hG8ljWG9A"") --",2020-05-26T05:43:18.643Z,159047179865104
"""malus @ 8ncrrd9vZR"" shows a 7♠, 5♥.",2020-05-26T05:43:16.686Z,159047179669306
"-- ending hand #99 --",2020-05-26T05:43:14.137Z,159047179414527
"""malus @ 8ncrrd9vZR"" gained 60",2020-05-26T05:43:14.137Z,159047179414522
"""kazi @ UjmlTJJY4O"" folds",2020-05-26T05:43:12.729Z,159047179273616
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:43:04.562Z,159047178456964
"""malus @ 8ncrrd9vZR"" raises with 244",2020-05-26T05:43:02.056Z,159047178206404
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:42:55.634Z,159047177564111
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:42:50.562Z,159047177056941
"flop:  [9♦, 6♠, A♦]",2020-05-26T05:42:48.121Z,159047176812995
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:42:47.214Z,159047176722043
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T05:42:46.263Z,159047176626976
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:42:43.656Z,159047176366557
"""kazi @ UjmlTJJY4O"" posts a big blind of 20",2020-05-26T05:42:40.920Z,159047176092888
"""Han @ 3hG8ljWG9A"" posts a small blind of 10",2020-05-26T05:42:40.920Z,159047176092887
"-- starting hand #99 (dealer: ""malus @ 8ncrrd9vZR"") --",2020-05-26T05:42:40.920Z,159047176092874
"-- ending hand #98 --",2020-05-26T05:42:37.407Z,159047175741388
"""malus @ 8ncrrd9vZR"" gained 60",2020-05-26T05:42:37.407Z,159047175741384
"""kazi @ UjmlTJJY4O"" folds",2020-05-26T05:42:35.998Z,159047175600573
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:42:31.068Z,159047175107601
"""malus @ 8ncrrd9vZR"" raises with 3085",2020-05-26T05:42:28.130Z,159047174813790
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:42:18.898Z,159047173890713
"""Han @ 3hG8ljWG9A"" posts a big blind of 20",2020-05-26T05:42:11.613Z,159047173162017
"""malus @ 8ncrrd9vZR"" posts a small blind of 10",2020-05-26T05:42:11.613Z,159047173162016
"-- starting hand #98 (dealer: ""kazi @ UjmlTJJY4O"") --",2020-05-26T05:42:11.613Z,159047173162004
"-- ending hand #97 --",2020-05-26T05:42:05.091Z,159047172509908
"""malus @ 8ncrrd9vZR"" wins 16066 with Full House, J's over A's (hand: 4♠, J♥)",2020-05-26T05:42:05.091Z,159047172509902
"river: J♦, J♠, K♠, A♠ [A♣]",2020-05-26T05:42:02.078Z,159047172208544
"""Han @ 3hG8ljWG9A"" shows a 10♦, 10♣.",2020-05-26T05:41:59.067Z,159047171907503
"""malus @ 8ncrrd9vZR"" shows a 4♠, J♥.",2020-05-26T05:41:59.067Z,159047171907501
"turn: J♦, J♠, K♠ [A♠]",2020-05-26T05:41:59.067Z,159047171907496
"""kazi @ UjmlTJJY4O"" folds",2020-05-26T05:41:57.660Z,159047171766626
"""Han @ 3hG8ljWG9A"" calls with 8003",2020-05-26T05:41:55.632Z,159047171563790
"""malus @ 8ncrrd9vZR"" raises and all in with 8003",2020-05-26T05:41:48.145Z,159047170815360
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:41:44.614Z,159047170462247
"flop:  [J♦, J♠, K♠]",2020-05-26T05:41:32.875Z,159047169288246
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:41:31.968Z,159047169197538
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:41:24.765Z,159047168477460
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T05:41:22.535Z,159047168254171
"""malus @ 8ncrrd9vZR"" posts a big blind of 20",2020-05-26T05:41:18.833Z,159047167884163
"""kazi @ UjmlTJJY4O"" posts a small blind of 10",2020-05-26T05:41:18.833Z,159047167884162
"-- starting hand #97 (dealer: ""Han @ 3hG8ljWG9A"") --",2020-05-26T05:41:18.833Z,159047167884149
"""kazi @ UjmlTJJY4O"" shows a A♣, A♦.",2020-05-26T05:41:16.976Z,159047167698348
"-- ending hand #96 --",2020-05-26T05:41:14.311Z,159047167432139
"""kazi @ UjmlTJJY4O"" gained 3500",2020-05-26T05:41:14.311Z,159047167432133
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:41:12.900Z,159047167290633
"""kazi @ UjmlTJJY4O"" raises with 5000",2020-05-26T05:40:52.630Z,159047165263860
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:40:47.142Z,159047164715001
"river: 9♣, A♠, J♣, 7♣ [3♠]",2020-05-26T05:40:45.194Z,159047164520090
"""Han @ 3hG8ljWG9A"" calls with 1000",2020-05-26T05:40:44.283Z,159047164429116
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T05:40:41.762Z,159047164177201
"""kazi @ UjmlTJJY4O"" raises with 1000",2020-05-26T05:40:39.539Z,159047163954590
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:40:36.357Z,159047163636702
"turn: 9♣, A♠, J♣ [7♣]",2020-05-26T05:40:34.062Z,159047163406979
"""Han @ 3hG8ljWG9A"" calls with 250",2020-05-26T05:40:33.154Z,159047163316122
"""malus @ 8ncrrd9vZR"" calls with 250",2020-05-26T05:40:32.199Z,159047163220668
"""kazi @ UjmlTJJY4O"" raises with 250",2020-05-26T05:40:19.734Z,159047161974293
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:40:16.712Z,159047161672064
"flop:  [9♣, A♠, J♣]",2020-05-26T05:40:09.362Z,159047160936867
"""Han @ 3hG8ljWG9A"" calls with 250",2020-05-26T05:40:08.439Z,159047160844499
"""malus @ 8ncrrd9vZR"" calls with 250",2020-05-26T05:40:06.576Z,159047160658298
"""kazi @ UjmlTJJY4O"" raises with 250",2020-05-26T05:40:01.634Z,159047160164058
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T05:39:57.983Z,159047159799069
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:39:56.442Z,159047159644902
"""kazi @ UjmlTJJY4O"" posts a big blind of 20",2020-05-26T05:39:50.727Z,159047159073551
"""Han @ 3hG8ljWG9A"" posts a small blind of 10",2020-05-26T05:39:50.727Z,159047159073550
"-- starting hand #96 (dealer: ""malus @ 8ncrrd9vZR"") --",2020-05-26T05:39:50.727Z,159047159073540
"-- ending hand #95 --",2020-05-26T05:39:47.212Z,159047158722049
"""malus @ 8ncrrd9vZR"" gained 70",2020-05-26T05:39:47.212Z,159047158722044
"""kazi @ UjmlTJJY4O"" folds",2020-05-26T05:39:45.796Z,159047158580339
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:39:44.347Z,159047158435387
"""malus @ 8ncrrd9vZR"" raises with 1015",2020-05-26T05:39:41.573Z,159047158158196
"river: K♣, 5♠, 6♠, J♦ [A♣]",2020-05-26T05:39:29.407Z,159047156941556
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:39:28.498Z,159047156850728
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:39:26.542Z,159047156654912
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:39:24.743Z,159047156476312
"turn: K♣, 5♠, 6♠ [J♦]",2020-05-26T05:39:21.951Z,159047156195857
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:39:21.036Z,159047156104590
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:39:19.209Z,159047155921674
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:39:17.426Z,159047155743322
"flop:  [K♣, 5♠, 6♠]",2020-05-26T05:39:12.290Z,159047155229646
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:39:11.383Z,159047155139099
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:39:10.428Z,159047155043474
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:39:04.836Z,159047154484413
"""Han @ 3hG8ljWG9A"" posts a missing small blind of 10",2020-05-26T05:38:53.912Z,159047153392068
"""Han @ 3hG8ljWG9A"" posts a big blind of 20",2020-05-26T05:38:53.912Z,159047153392067
"""malus @ 8ncrrd9vZR"" posts a small blind of 10",2020-05-26T05:38:53.912Z,159047153392066
"-- starting hand #95 (dealer: ""kazi @ UjmlTJJY4O"") --",2020-05-26T05:38:53.912Z,159047153392057
"The player ""Han @ 3hG8ljWG9A"" joined the game with a stack of 12038.",2020-05-26T05:38:53.912Z,159047153392052
"The player ""Han @ 3hG8ljWG9A"" sit back with the stack of 12038.",2020-05-26T05:38:52.878Z,159047153288611
"-- ending hand #94 --",2020-05-26T05:38:47.383Z,159047152739190
"""kazi @ UjmlTJJY4O"" wins 80 with Pair, 4's (hand: 9♣, 7♥)",2020-05-26T05:38:47.383Z,159047152739189
"""malus @ 8ncrrd9vZR"" wins 80 with Pair, 4's (hand: 7♠, 6♣)",2020-05-26T05:38:47.383Z,159047152739184
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:38:46.472Z,159047152647837
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:38:44.703Z,159047152471331
"river: K♥, 4♦, 4♥, A♦ [Q♦]",2020-05-26T05:38:43.789Z,159047152379708
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:38:42.882Z,159047152288945
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:38:40.565Z,159047152057175
"turn: K♥, 4♦, 4♥ [A♦]",2020-05-26T05:38:38.170Z,159047151817665
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:38:37.261Z,159047151727040
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:38:34.242Z,159047151424903
"flop:  [K♥, 4♦, 4♥]",2020-05-26T05:38:29.506Z,159047150951311
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:38:28.584Z,159047150859098
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:38:25.877Z,159047150588439
"""kazi @ UjmlTJJY4O"" posts a big blind of 20",2020-05-26T05:38:23.272Z,159047150328062
"""malus @ 8ncrrd9vZR"" posts a small blind of 10",2020-05-26T05:38:23.272Z,159047150328061
"-- starting hand #94 (dealer: ""malus @ 8ncrrd9vZR"") --",2020-05-26T05:38:23.272Z,159047150328052
"-- ending hand #93 --",2020-05-26T05:38:19.756Z,159047149976359
"""kazi @ UjmlTJJY4O"" gained 40",2020-05-26T05:38:19.756Z,159047149976354
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T05:38:18.347Z,159047149835514
"""kazi @ UjmlTJJY4O"" raises with 2000",2020-05-26T05:38:10.598Z,159047149060588
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:37:57.485Z,159047147749589
"flop:  [Q♠, 5♣, 10♥]",2020-05-26T05:37:53.983Z,159047147399085
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:37:53.075Z,159047147308238
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:37:50.328Z,159047147033462
"""malus @ 8ncrrd9vZR"" posts a big blind of 20",2020-05-26T05:37:42.346Z,159047146235492
"""kazi @ UjmlTJJY4O"" posts a small blind of 10",2020-05-26T05:37:42.346Z,159047146235491
"-- starting hand #93 (dealer: ""kazi @ UjmlTJJY4O"") --",2020-05-26T05:37:42.346Z,159047146235479
"""malus @ 8ncrrd9vZR"" shows a 6♥, 6♦.",2020-05-26T05:37:39.888Z,159047145989464
"-- ending hand #92 --",2020-05-26T05:37:37.824Z,159047145783117
"""malus @ 8ncrrd9vZR"" gained 2022",2020-05-26T05:37:37.824Z,159047145783113
"""kazi @ UjmlTJJY4O"" folds",2020-05-26T05:37:36.411Z,159047145641952
"""malus @ 8ncrrd9vZR"" raises and all in with 6471",2020-05-26T05:37:34.148Z,159047145415442
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:37:30.796Z,159047145080293
"flop:  [3♣, 5♥, 4♦]",2020-05-26T05:37:15.957Z,159047143596527
"""kazi @ UjmlTJJY4O"" calls with 1011",2020-05-26T05:37:15.050Z,159047143505776
"The player ""Han @ 3hG8ljWG9A"" stand up with the stack of 12038.",2020-05-26T05:37:14.029Z,159047143403664
"""malus @ 8ncrrd9vZR"" raises with 1011",2020-05-26T05:37:13.142Z,159047143314953
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:37:02.866Z,159047142287284
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:37:01.384Z,159047142140898
"""malus @ 8ncrrd9vZR"" posts a big blind of 20",2020-05-26T05:36:58.085Z,159047141809393
"""kazi @ UjmlTJJY4O"" posts a small blind of 10",2020-05-26T05:36:58.085Z,159047141809392
"-- starting hand #92 (dealer: ""Han @ 3hG8ljWG9A"") --",2020-05-26T05:36:58.085Z,159047141809381
"-- ending hand #91 --",2020-05-26T05:36:51.557Z,159047141156410
"""kazi @ UjmlTJJY4O"" shows a 7♥, K♣.",2020-05-26T05:36:51.557Z,159047141156409
"""Han @ 3hG8ljWG9A"" wins 7872 with Two Pair, K's & 6's (hand: 6♣, K♠)",2020-05-26T05:36:51.557Z,159047141156405
"""Han @ 3hG8ljWG9A"" calls with 3756",2020-05-26T05:36:50.649Z,159047141065670
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T05:36:45.919Z,159047140592557
"""kazi @ UjmlTJJY4O"" raises with 3756",2020-05-26T05:36:44.949Z,159047140495666
"""Han @ 3hG8ljWG9A"" raises with 360",2020-05-26T05:36:39.232Z,159047139924452
"river: 5♣, 10♣, 6♠, 3♦ [K♦]",2020-05-26T05:36:29.140Z,159047138914701
"""kazi @ UjmlTJJY4O"" calls with 100",2020-05-26T05:36:28.231Z,159047138823830
"""Han @ 3hG8ljWG9A"" calls with 100",2020-05-26T05:36:25.784Z,159047138579129
"""malus @ 8ncrrd9vZR"" raises with 100",2020-05-26T05:36:22.110Z,159047138211707
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:36:17.283Z,159047137729016
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T05:36:15.493Z,159047137550029
"turn: 5♣, 10♣, 6♠ [3♦]",2020-05-26T05:36:12.036Z,159047137204385
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:36:11.121Z,159047137112769
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:36:10.154Z,159047137016157
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:36:04.684Z,159047136469122
"flop:  [5♣, 10♣, 6♠]",2020-05-26T05:36:01.627Z,159047136163482
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:36:00.719Z,159047136072632
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T05:35:56.814Z,159047135682134
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:35:55.173Z,159047135518029
"""kazi @ UjmlTJJY4O"" posts a big blind of 20",2020-05-26T05:35:53.476Z,159047135348508
"""Han @ 3hG8ljWG9A"" posts a small blind of 10",2020-05-26T05:35:53.476Z,159047135348507
"-- starting hand #91 (dealer: ""malus @ 8ncrrd9vZR"") --",2020-05-26T05:35:53.476Z,159047135348491
"-- ending hand #90 --",2020-05-26T05:35:49.967Z,159047134997478
"""kazi @ UjmlTJJY4O"" gained 60",2020-05-26T05:35:49.967Z,159047134997474
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:35:48.555Z,159047134856093
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T05:35:45.260Z,159047134526747
"""kazi @ UjmlTJJY4O"" raises with 816",2020-05-26T05:35:41.149Z,159047134115670
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:35:35.215Z,159047133522235
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:35:33.044Z,159047133305122
"flop:  [7♠, J♠, 8♥]",2020-05-26T05:35:26.546Z,159047132655304
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:35:25.640Z,159047132564660
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:35:23.315Z,159047132332331
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:35:15.899Z,159047131590646
"""Han @ 3hG8ljWG9A"" posts a big blind of 20",2020-05-26T05:35:12.561Z,159047131256975
"""malus @ 8ncrrd9vZR"" posts a small blind of 10",2020-05-26T05:35:12.561Z,159047131256974
"-- starting hand #90 (dealer: ""kazi @ UjmlTJJY4O"") --",2020-05-26T05:35:12.561Z,159047131256963
"-- ending hand #89 --",2020-05-26T05:35:06.034Z,159047130604233
"""kazi @ UjmlTJJY4O"" wins 836 with Pair, 2's (hand: A♠, 8♣)",2020-05-26T05:35:06.034Z,159047130604228
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:35:05.125Z,159047130513189
"""kazi @ UjmlTJJY4O"" checks",2020-05-26T05:35:01.993Z,159047130202760
"river: 4♦, 2♠, Q♦, 3♠ [2♥]",2020-05-26T05:34:57.108Z,159047129711587
"""malus @ 8ncrrd9vZR"" calls with 378",2020-05-26T05:34:56.200Z,159047129620803
"""kazi @ UjmlTJJY4O"" raises with 378",2020-05-26T05:34:38.151Z,159047127815775
"turn: 4♦, 2♠, Q♦ [3♠]",2020-05-26T05:34:33.303Z,159047127331138
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T05:34:32.391Z,159047127239843
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:34:29.521Z,159047126952860
"flop:  [4♦, 2♠, Q♦]",2020-05-26T05:34:19.239Z,159047125924606
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:34:18.331Z,159047125833897
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:34:13.824Z,159047125383242
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:34:09.348Z,159047124935531
"""malus @ 8ncrrd9vZR"" posts a big blind of 20",2020-05-26T05:34:07.009Z,159047124701766
"""kazi @ UjmlTJJY4O"" posts a small blind of 10",2020-05-26T05:34:07.009Z,159047124701764
"-- starting hand #89 (dealer: ""Han @ 3hG8ljWG9A"") --",2020-05-26T05:34:07.009Z,159047124701756
"The player ""JX @ FyGMR6dWT2"" quits the game with a stack of 0.",2020-05-26T05:34:07.009Z,159047124701751
"-- ending hand #88 --",2020-05-26T05:34:00.481Z,159047124048904
"""kazi @ UjmlTJJY4O"" wins 1824 with Pair, A's (hand: A♥, 3♥)",2020-05-26T05:34:00.481Z,159047124048899
"""JX @ FyGMR6dWT2"" shows a 10♦, 10♣.",2020-05-26T05:33:57.471Z,159047123747815
"""kazi @ UjmlTJJY4O"" shows a A♥, 3♥.",2020-05-26T05:33:57.471Z,159047123747813
"river: 4♥, 9♠, Q♥, A♣ [5♦]",2020-05-26T05:33:57.471Z,159047123747808
"""JX @ FyGMR6dWT2"" calls and all in with 582",2020-05-26T05:33:56.564Z,159047123657470
"""kazi @ UjmlTJJY4O"" raises with 582",2020-05-26T05:33:53.467Z,159047123347492
"turn: 4♥, 9♠, Q♥ [A♣]",2020-05-26T05:33:50.120Z,159047123012807
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:33:48.710Z,159047122872018
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T05:33:47.228Z,159047122723508
"""JX @ FyGMR6dWT2"" calls with 250",2020-05-26T05:33:37.801Z,159047121780888
"""kazi @ UjmlTJJY4O"" raises with 250",2020-05-26T05:33:26.798Z,159047120680585
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T05:33:17.904Z,159047119791174
"flop:  [4♥, 9♠, Q♥]",2020-05-26T05:33:13.198Z,159047119320643
"""JX @ FyGMR6dWT2"" calls with 40",2020-05-26T05:33:12.289Z,159047119229698
"""kazi @ UjmlTJJY4O"" calls with 40",2020-05-26T05:33:09.311Z,159047118931797
"""Han @ 3hG8ljWG9A"" calls with 40",2020-05-26T05:33:07.432Z,159047118743982
"""malus @ 8ncrrd9vZR"" raises with 40",2020-05-26T05:33:03.416Z,159047118342421
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T05:32:57.132Z,159047117713970
"""kazi @ UjmlTJJY4O"" posts a big blind of 20",2020-05-26T05:32:50.265Z,159047117027301
"""Han @ 3hG8ljWG9A"" posts a small blind of 10",2020-05-26T05:32:50.265Z,159047117027300
"-- starting hand #88 (dealer: ""malus @ 8ncrrd9vZR"") --",2020-05-26T05:32:50.265Z,159047117027286
"-- ending hand #87 --",2020-05-26T05:32:43.723Z,159047116373343
"""malus @ 8ncrrd9vZR"" wins 8080 with Two Pair, 10's & 3's (hand: 10♠, 10♣)",2020-05-26T05:32:43.723Z,159047116373337
"river: Q♠, 9♣, 3♥, 3♦ [J♠]",2020-05-26T05:32:40.703Z,159047116071105
"turn: Q♠, 9♣, 3♥ [3♦]",2020-05-26T05:32:37.677Z,159047115768403
"""JX @ FyGMR6dWT2"" shows a 6♥, K♦.",2020-05-26T05:32:34.665Z,159047115467283
"""malus @ 8ncrrd9vZR"" shows a 10♠, 10♣.",2020-05-26T05:32:34.665Z,159047115467281
"flop:  [Q♠, 9♣, 3♥]",2020-05-26T05:32:34.665Z,159047115467276
"""JX @ FyGMR6dWT2"" calls with 4020",2020-05-26T05:32:33.758Z,159047115376479
"""kazi @ UjmlTJJY4O"" folds",2020-05-26T05:32:29.419Z,159047114942659
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:32:26.917Z,159047114692431
"""malus @ 8ncrrd9vZR"" raises and all in with 4020",2020-05-26T05:32:23.201Z,159047114320843
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T05:32:13.063Z,159047113307152
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:32:08.846Z,159047112885419
"""Han @ 3hG8ljWG9A"" posts a big blind of 20",2020-05-26T05:32:05.312Z,159047112532402
"""malus @ 8ncrrd9vZR"" posts a small blind of 10",2020-05-26T05:32:05.312Z,159047112532401
"-- starting hand #87 (dealer: ""JX @ FyGMR6dWT2"") --",2020-05-26T05:32:05.312Z,159047112532386
"""kazi @ UjmlTJJY4O"" shows a 2♥, 7♥.",2020-05-26T05:32:01.340Z,159047112134837
"-- ending hand #86 --",2020-05-26T05:31:57.766Z,159047111777598
"""malus @ 8ncrrd9vZR"" wins 4020 with Two Pair, K's & 8's (hand: K♠, 8♠)",2020-05-26T05:31:57.766Z,159047111777593
"river: 7♠, 4♠, K♦, A♣ [8♣]",2020-05-26T05:31:54.751Z,159047111475883
"""JX @ FyGMR6dWT2"" shows a J♠, 6♦.",2020-05-26T05:31:51.739Z,159047111174677
"""malus @ 8ncrrd9vZR"" shows a K♠, 8♠.",2020-05-26T05:31:51.739Z,159047111174675
"turn: 7♠, 4♠, K♦ [A♣]",2020-05-26T05:31:51.739Z,159047111174670
"""JX @ FyGMR6dWT2"" calls with 1980",2020-05-26T05:31:50.820Z,159047111084116
"""kazi @ UjmlTJJY4O"" folds",2020-05-26T05:31:41.801Z,159047110180849
"""malus @ 8ncrrd9vZR"" raises and all in with 1980",2020-05-26T05:31:38.528Z,159047109853670
"""JX @ FyGMR6dWT2"" checks",2020-05-26T05:31:35.452Z,159047109545986
"flop:  [7♠, 4♠, K♦]",2020-05-26T05:31:28.415Z,159047108842208
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:31:27.507Z,159047108751539
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T05:31:25.239Z,159047108524786
"""kazi @ UjmlTJJY4O"" calls with 20",2020-05-26T05:31:22.112Z,159047108211880
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:31:19.594Z,159047107960121
"""malus @ 8ncrrd9vZR"" posts a big blind of 20",2020-05-26T05:31:16.480Z,159047107648899
"""JX @ FyGMR6dWT2"" posts a small blind of 10",2020-05-26T05:31:16.480Z,159047107648898
"-- starting hand #86 (dealer: ""kazi @ UjmlTJJY4O"") --",2020-05-26T05:31:16.480Z,159047107648887
"The player ""malus @ 8ncrrd9vZR"" joined the game with a stack of 2000.",2020-05-26T05:31:16.480Z,159047107648882
