entry,at,order
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T04:07:21.762Z,159107084177008
"""KK @ jJQa4wILEv"" raises with 500",2020-06-02T04:07:19.402Z,159107083940745
"""degen @ 2aKGa2Rfln"" calls with 50",2020-06-02T04:07:12.768Z,159107083277408
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T04:07:11.307Z,159107083131601
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T04:07:03.097Z,159107082310251
"""j4ff @ DzhdXhTz7D"" posts a big blind of 50",2020-06-02T04:06:58.335Z,159107081834168
"""Stanley @ rzDyzZDcYR"" posts a small blind of 25",2020-06-02T04:06:58.335Z,159107081834166
"Your hand is Q♥, 8♣",2020-06-02T04:06:58.335Z,159107081834150
"-- starting hand #87 (dealer: ""JX @ Div4SB3AM1"") --",2020-06-02T04:06:58.335Z,159107081834131
"The player ""raymon @ vcjU7fqW_I"" joined the game with a stack of 5000.",2020-06-02T04:06:58.335Z,159107081834126
"-- ending hand #86 --",2020-06-02T04:06:51.811Z,159107081182131
"""Stanley @ rzDyzZDcYR"" wins 7600 with Two Pair, 8's & 6's (hand: 6♥, 8♥)",2020-06-02T04:06:51.811Z,159107081182110
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T04:06:50.904Z,159107081090940
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T04:06:49.952Z,159107080995610
"""JX @ Div4SB3AM1"" checks",2020-06-02T04:06:45.435Z,159107080544047
"river: 2♠, 5♦, 6♠, A♥ [8♣]",2020-06-02T04:06:42.059Z,159107080206402
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T04:06:41.153Z,159107080116020
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T04:06:39.277Z,159107079928248
"""JX @ Div4SB3AM1"" checks",2020-06-02T04:06:35.266Z,159107079527125
"turn: 2♠, 5♦, 6♠ [A♥]",2020-06-02T04:06:32.809Z,159107079281559
"""JX @ Div4SB3AM1"" calls with 900",2020-06-02T04:06:31.901Z,159107079190846
"""The Kai @ 1txO9KYpw5"" calls with 900",2020-06-02T04:06:28.684Z,159107078869051
"""j4ff @ DzhdXhTz7D"" calls with 900",2020-06-02T04:06:24.739Z,159107078474475
"""Stanley @ rzDyzZDcYR"" raises and all in with 900",2020-06-02T04:06:22.870Z,159107078287567
"""JX @ Div4SB3AM1"" checks",2020-06-02T04:06:19.287Z,159107077929242
"flop:  [2♠, 5♦, 6♠]",2020-06-02T04:06:14.814Z,159107077481908
"""Stanley @ rzDyzZDcYR"" calls with 1000",2020-06-02T04:06:13.904Z,159107077391052
"""JX @ Div4SB3AM1"" calls with 1000",2020-06-02T04:06:12.927Z,159107077293444
"""The Kai @ 1txO9KYpw5"" calls with 1000",2020-06-02T04:06:10.845Z,159107077085049
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T04:06:09.376Z,159107076938215
"""KK @ jJQa4wILEv"" folds",2020-06-02T04:06:07.927Z,159107076793239
"""degen @ 2aKGa2Rfln"" folds",2020-06-02T04:06:06.465Z,159107076646945
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T04:06:04.981Z,159107076498637
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T04:05:58.292Z,159107075829772
"The admin approved the player ""raymon @ vcjU7fqW_I"" participation with a stack of 5000.",2020-06-02T04:05:56.735Z,159107075674030
"""j4ff @ DzhdXhTz7D"" raises with 1000",2020-06-02T04:05:53.918Z,159107075392332
"The player ""raymon @ vcjU7fqW_I"" requested a seat.",2020-06-02T04:05:51.190Z,159107075119434
"""Stanley @ rzDyzZDcYR"" posts a big blind of 50",2020-06-02T04:05:41.848Z,159107074185964
"""JX @ Div4SB3AM1"" posts a small blind of 25",2020-06-02T04:05:41.848Z,159107074185962
"Your hand is A♠, Q♥",2020-06-02T04:05:41.848Z,159107074185926
"-- starting hand #86 (dealer: ""The Kai @ 1txO9KYpw5"") --",2020-06-02T04:05:41.848Z,159107074185914
"The player ""dorcas @ vcjU7fqW_I"" quits the game with a stack of 0.",2020-06-02T04:05:41.848Z,159107074185910
"""degen @ 2aKGa2Rfln"" shows a 5♠, 3♣.",2020-06-02T04:05:34.411Z,159107073442252
"""KK @ jJQa4wILEv"" shows a K♥, 9♣.",2020-06-02T04:05:33.871Z,159107073387778
"""JX SIMP @ XbHNZgHNwg"" shows a J♥, 7♦.",2020-06-02T04:05:32.973Z,159107073297842
"-- ending hand #85 --",2020-06-02T04:05:32.312Z,159107073231956
"""dorcas @ vcjU7fqW_I"" shows a Q♣, 4♣.",2020-06-02T04:05:32.312Z,159107073231951
"""Durrrrr @ G2Nl3cTGsS"" wins 5573 with Full House, 10's over 6's (hand: 6♥, 6♦)",2020-06-02T04:05:32.312Z,159107073231946
"""Durrrrr @ G2Nl3cTGsS"" calls with 2424",2020-06-02T04:05:31.404Z,159107073140806
"""JX @ Div4SB3AM1"" folds",2020-06-02T04:05:28.100Z,159107072810507
"""dorcas @ vcjU7fqW_I"" raises and all in with 2424",2020-06-02T04:05:26.096Z,159107072610085
"river: 10♠, 10♦, 7♠, K♣ [10♣]",2020-06-02T04:05:17.700Z,159107071770627
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T04:05:16.788Z,159107071679611
"""JX @ Div4SB3AM1"" checks",2020-06-02T04:05:13.734Z,159107071373969
"""dorcas @ vcjU7fqW_I"" checks",2020-06-02T04:05:12.337Z,159107071234376
"turn: 10♠, 10♦, 7♠ [K♣]",2020-06-02T04:04:58.518Z,159107069852502
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T04:04:57.609Z,159107069761449
"""JX @ Div4SB3AM1"" checks",2020-06-02T04:04:40.944Z,159107068094951
"""dorcas @ vcjU7fqW_I"" checks",2020-06-02T04:04:38.892Z,159107067889650
"flop:  [10♠, 10♦, 7♠]",2020-06-02T04:04:25.144Z,159107066514876
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T04:04:23.736Z,159107066374117
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T04:04:22.277Z,159107066228278
"""JX @ Div4SB3AM1"" calls with 200",2020-06-02T04:04:18.286Z,159107065829590
"""dorcas @ vcjU7fqW_I"" calls with 200",2020-06-02T04:04:15.662Z,159107065566820
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T04:04:13.794Z,159107065380047
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T04:04:12.339Z,159107065234615
"""KK @ jJQa4wILEv"" folds",2020-06-02T04:04:01.449Z,159107064145790
"""degen @ 2aKGa2Rfln"" folds",2020-06-02T04:03:54.539Z,159107063454357
"""Durrrrr @ G2Nl3cTGsS"" raises with 200",2020-06-02T04:03:52.442Z,159107063244763
"""Hy @ cMBxzvx1EZ"" calls with 50",2020-06-02T04:03:46.576Z,159107062658179
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T04:03:44.716Z,159107062472168
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T04:03:40.401Z,159107062041065
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T04:03:39.428Z,159107061943309
"""dorcas @ vcjU7fqW_I"" posts a big blind of 50",2020-06-02T04:03:36.872Z,159107061687928
"""The Kai @ 1txO9KYpw5"" posts a small blind of 25",2020-06-02T04:03:36.872Z,159107061687926
"Your hand is 6♠, 8♠",2020-06-02T04:03:36.872Z,159107061687910
"-- starting hand #85 (dealer: ""JX SIMP @ XbHNZgHNwg"") --",2020-06-02T04:03:36.872Z,159107061687904
"The player ""j4ff @ DzhdXhTz7D"" joined the game with a stack of 5000.",2020-06-02T04:03:36.872Z,159107061687900
"-- ending hand #84 --",2020-06-02T04:03:30.351Z,159107061035625
"""JX SIMP @ XbHNZgHNwg"" wins 6300 with Full House, 6's over 8's (hand: 6♥, 6♠)",2020-06-02T04:03:30.351Z,159107061035620
"""Stanley @ rzDyzZDcYR"" calls with 2100",2020-06-02T04:03:29.444Z,159107060944925
"""JX SIMP @ XbHNZgHNwg"" raises with 2100",2020-06-02T04:03:28.453Z,159107060845992
"river: 8♣, 8♥, K♠, 4♣ [6♦]",2020-06-02T04:03:24.134Z,159107060413983
"""Stanley @ rzDyzZDcYR"" checks",2020-06-02T04:03:23.227Z,159107060323141
"""JX SIMP @ XbHNZgHNwg"" checks",2020-06-02T04:03:22.202Z,159107060220737
"turn: 8♣, 8♥, K♠ [4♣]",2020-06-02T04:03:20.091Z,159107060010049
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T04:03:18.683Z,159107059868898
"""JX SIMP @ XbHNZgHNwg"" calls with 750",2020-06-02T04:03:11.795Z,159107059180170
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T04:03:09.263Z,159107058926849
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T04:03:02.167Z,159107058218097
"""Stanley @ rzDyzZDcYR"" raises with 750",2020-06-02T04:03:01.213Z,159107058121875
"""JX @ Div4SB3AM1"" folds",2020-06-02T04:02:54.893Z,159107057489820
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T04:02:53.424Z,159107057342926
"""The Kai @ 1txO9KYpw5"" calls with 250",2020-06-02T04:02:51.747Z,159107057175245
"""JX SIMP @ XbHNZgHNwg"" raises with 250",2020-06-02T04:02:46.354Z,159107056635916
"flop:  [8♣, 8♥, K♠]",2020-06-02T04:02:34.534Z,159107055454004
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T04:02:33.628Z,159107055363389
"""JX SIMP @ XbHNZgHNwg"" calls with 50",2020-06-02T04:02:31.686Z,159107055169168
"""KK @ jJQa4wILEv"" folds",2020-06-02T04:02:30.226Z,159107055023422
"""degen @ 2aKGa2Rfln"" folds",2020-06-02T04:02:27.383Z,159107054738780
"""Durrrrr @ G2Nl3cTGsS"" calls with 50",2020-06-02T04:02:26.413Z,159107054641860
"""Hy @ cMBxzvx1EZ"" calls with 50",2020-06-02T04:02:25.421Z,159107054542618
"The admin approved the player ""j4ff @ DzhdXhTz7D"" participation with a stack of 5000.",2020-06-02T04:02:19.704Z,159107053970957
"""Stanley @ rzDyzZDcYR"" calls with 50",2020-06-02T04:02:18.099Z,159107053810465
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T04:02:17.132Z,159107053713808
"""dorcas @ vcjU7fqW_I"" calls with 50",2020-06-02T04:02:14.192Z,159107053419785
"The player ""j4ff @ DzhdXhTz7D"" requested a seat.",2020-06-02T04:02:08.079Z,159107052808370
"""The Kai @ 1txO9KYpw5"" posts a big blind of 50",2020-06-02T04:01:56.228Z,159107051623723
"""JX SIMP @ XbHNZgHNwg"" posts a small blind of 25",2020-06-02T04:01:56.228Z,159107051623722
"Your hand is 10♠, 2♦",2020-06-02T04:01:56.228Z,159107051623707
"-- starting hand #84 (dealer: ""KK @ jJQa4wILEv"") --",2020-06-02T04:01:56.228Z,159107051623701
"The player ""jaff @ DzhdXhTz7D"" quits the game with a stack of 0.",2020-06-02T04:01:56.228Z,159107051623694
"""degen @ 2aKGa2Rfln"" shows a 6♦, J♣.",2020-06-02T04:01:53.018Z,159107051302353
"""JX SIMP @ XbHNZgHNwg"" shows a K♥, 6♣.",2020-06-02T04:01:52.473Z,159107051248087
"""Durrrrr @ G2Nl3cTGsS"" shows a 4♦, 4♥.",2020-06-02T04:01:48.831Z,159107050883778
"-- ending hand #83 --",2020-06-02T04:01:46.681Z,159107050668655
"""The Kai @ 1txO9KYpw5"" wins 12538 with Straight, A High (hand: K♣, K♠)",2020-06-02T04:01:46.681Z,159107050668647
"river: 10♣, Q♦, A♣, 4♠ [J♦]",2020-06-02T04:01:43.674Z,159107050367918
"turn: 10♣, Q♦, A♣ [4♠]",2020-06-02T04:01:40.664Z,159107050066931
"""jaff @ DzhdXhTz7D"" shows a 7♦, A♥.",2020-06-02T04:01:37.655Z,159107049766054
"""JX @ Div4SB3AM1"" shows a A♦, 9♠.",2020-06-02T04:01:37.655Z,159107049766053
"""The Kai @ 1txO9KYpw5"" shows a K♣, K♠.",2020-06-02T04:01:37.655Z,159107049766052
"flop:  [10♣, Q♦, A♣]",2020-06-02T04:01:37.655Z,159107049766047
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T04:01:36.245Z,159107049625042
"""JX @ Div4SB3AM1"" calls with 4850",2020-06-02T04:01:35.280Z,159107049528447
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T04:01:32.884Z,159107049288798
"""The Kai @ 1txO9KYpw5"" raises and all in with 4850",2020-06-02T04:01:31.928Z,159107049193394
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T04:01:28.596Z,159107048860089
"""KK @ jJQa4wILEv"" folds",2020-06-02T04:01:17.952Z,159107047795720
"""degen @ 2aKGa2Rfln"" folds",2020-06-02T04:01:16.499Z,159107047650455
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T04:01:15.037Z,159107047504263
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T04:01:09.172Z,159107046917859
"""jaff @ DzhdXhTz7D"" raises and all in with 2663",2020-06-02T04:01:06.211Z,159107046621652
"""Stanley @ rzDyzZDcYR"" calls with 50",2020-06-02T04:01:01.094Z,159107046110714
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T04:00:55.211Z,159107045521610
"""dorcas @ vcjU7fqW_I"" calls with 50",2020-06-02T04:00:52.343Z,159107045234814
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T04:00:47.955Z,159107044796234
"""JX SIMP @ XbHNZgHNwg"" posts a big blind of 50",2020-06-02T04:00:43.651Z,159107044365809
"""KK @ jJQa4wILEv"" posts a small blind of 25",2020-06-02T04:00:43.651Z,159107044365807
"Your hand is A♦, 9♠",2020-06-02T04:00:43.651Z,159107044365781
"-- starting hand #83 (dealer: ""degen @ 2aKGa2Rfln"") --",2020-06-02T04:00:43.651Z,159107044365772
"-- ending hand #82 --",2020-06-02T04:00:37.123Z,159107043712922
"""KK @ jJQa4wILEv"" wins 3050 with Two Pair, Q's & 8's (hand: J♥, Q♠)",2020-06-02T04:00:37.123Z,159107043712917
"""JX @ Div4SB3AM1"" checks",2020-06-02T04:00:36.216Z,159107043622256
"""KK @ jJQa4wILEv"" checks",2020-06-02T04:00:34.685Z,159107043469201
"river: 9♥, 7♥, 8♦, 8♣ [Q♣]",2020-06-02T04:00:30.569Z,159107043057417
"""JX @ Div4SB3AM1"" checks",2020-06-02T04:00:29.662Z,159107042966804
"""KK @ jJQa4wILEv"" checks",2020-06-02T04:00:27.378Z,159107042738412
"turn: 9♥, 7♥, 8♦ [8♣]",2020-06-02T04:00:22.846Z,159107042285139
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T04:00:21.430Z,159107042143474
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T04:00:19.976Z,159107041998194
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T04:00:18.525Z,159107041853026
"""KK @ jJQa4wILEv"" calls with 1000",2020-06-02T04:00:15.692Z,159107041569777
"""degen @ 2aKGa2Rfln"" folds",2020-06-02T04:00:08.543Z,159107040854868
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:59:58.996Z,159107039900133
"""JX @ Div4SB3AM1"" raises with 1000",2020-06-02T03:59:50.843Z,159107039084816
"""dorcas @ vcjU7fqW_I"" checks",2020-06-02T03:59:46.833Z,159107038683828
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T03:59:42.160Z,159107038216497
"""JX SIMP @ XbHNZgHNwg"" checks",2020-06-02T03:59:39.479Z,159107037948304
"""KK @ jJQa4wILEv"" checks",2020-06-02T03:59:36.296Z,159107037630008
"""degen @ 2aKGa2Rfln"" checks",2020-06-02T03:59:31.935Z,159107037193988
"flop:  [9♥, 7♥, 8♦]",2020-06-02T03:59:26.935Z,159107036694187
"""JX SIMP @ XbHNZgHNwg"" calls with 150",2020-06-02T03:59:26.025Z,159107036603373
"""KK @ jJQa4wILEv"" calls with 150",2020-06-02T03:59:23.248Z,159107036325456
"""degen @ 2aKGa2Rfln"" calls with 150",2020-06-02T03:59:06.173Z,159107034618056
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:59:02.385Z,159107034240613
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T03:58:57.714Z,159107033771947
"""jaff @ DzhdXhTz7D"" folds",2020-06-02T03:58:56.258Z,159107033626366
"""Stanley @ rzDyzZDcYR"" calls with 150",2020-06-02T03:58:43.303Z,159107032330822
"""JX @ Div4SB3AM1"" calls with 150",2020-06-02T03:58:38.103Z,159107031810839
"""dorcas @ vcjU7fqW_I"" calls with 150",2020-06-02T03:58:36.364Z,159107031636985
"""The Kai @ 1txO9KYpw5"" raises with 150",2020-06-02T03:58:34.066Z,159107031407294
"""JX SIMP @ XbHNZgHNwg"" calls with 50",2020-06-02T03:58:27.062Z,159107030707022
"""KK @ jJQa4wILEv"" posts a big blind of 50",2020-06-02T03:58:23.833Z,159107030383938
"""degen @ 2aKGa2Rfln"" posts a small blind of 25",2020-06-02T03:58:23.833Z,159107030383936
"Your hand is 4♦, 10♣",2020-06-02T03:58:23.833Z,159107030383919
"-- starting hand #82 (dealer: ""Durrrrr @ G2Nl3cTGsS"") --",2020-06-02T03:58:23.833Z,159107030383912
"The player ""The Kai @ 1txO9KYpw5"" joined the game with a stack of 5000.",2020-06-02T03:58:23.833Z,159107030383907
"""Stanley @ rzDyzZDcYR"" shows a 2♣, 2♠.",2020-06-02T03:58:20.708Z,159107030071368
"""dorcas @ vcjU7fqW_I"" shows a 5♠, Q♣.",2020-06-02T03:58:19.505Z,159107029951181
"""JX SIMP @ XbHNZgHNwg"" shows a 4♥, 7♥.",2020-06-02T03:58:18.429Z,159107029843467
"""KK @ jJQa4wILEv"" shows a A♣, 6♣.",2020-06-02T03:58:17.908Z,159107029791732
"""degen @ 2aKGa2Rfln"" shows a 4♠, 6♠.",2020-06-02T03:58:14.987Z,159107029499282
"""Durrrrr @ G2Nl3cTGsS"" shows a K♥, Q♠.",2020-06-02T03:58:12.170Z,159107029217670
"-- ending hand #81 --",2020-06-02T03:58:11.250Z,159107029125754
"""jaff @ DzhdXhTz7D"" shows a A♥, J♦.",2020-06-02T03:58:11.250Z,159107029125749
"""JX @ Div4SB3AM1"" wins 27714 with Flush, Ad High (hand: 5♥, A♦)",2020-06-02T03:58:11.250Z,159107029125744
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:58:09.841Z,159107028985040
"""jaff @ DzhdXhTz7D"" calls with 4272",2020-06-02T03:58:05.434Z,159107028543941
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:58:00.029Z,159107028004142
"""JX @ Div4SB3AM1"" raises and all in with 4272",2020-06-02T03:57:50.979Z,159107027098358
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:57:41.724Z,159107026172960
"river: 2♦, 7♦, K♦, Q♥ [5♦]",2020-06-02T03:57:39.388Z,159107025939333
"""JX @ Div4SB3AM1"" calls with 1495",2020-06-02T03:57:38.480Z,159107025848528
"""Durrrrr @ G2Nl3cTGsS"" calls with 1495",2020-06-02T03:57:35.849Z,159107025585522
"""jaff @ DzhdXhTz7D"" calls with 1495",2020-06-02T03:57:34.056Z,159107025406166
"""Stanley @ rzDyzZDcYR"" raises with 1495",2020-06-02T03:57:19.530Z,159107023953566
"""JX @ Div4SB3AM1"" checks",2020-06-02T03:57:14.073Z,159107023407866
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:57:11.652Z,159107023165793
"turn: 2♦, 7♦, K♦ [Q♥]",2020-06-02T03:57:04.809Z,159107022481425
"""JX @ Div4SB3AM1"" calls with 1774",2020-06-02T03:57:03.900Z,159107022390579
"""KK @ jJQa4wILEv"" folds",2020-06-02T03:57:01.760Z,159107022176566
"""degen @ 2aKGa2Rfln"" folds",2020-06-02T03:57:00.301Z,159107022030945
"""Durrrrr @ G2Nl3cTGsS"" calls with 1774",2020-06-02T03:56:57.610Z,159107021761531
"""jaff @ DzhdXhTz7D"" calls with 1774",2020-06-02T03:56:55.599Z,159107021560662
"""Stanley @ rzDyzZDcYR"" raises with 1774",2020-06-02T03:56:53.142Z,159107021314762
"""JX @ Div4SB3AM1"" checks",2020-06-02T03:56:49.140Z,159107020914573
"""KK @ jJQa4wILEv"" checks",2020-06-02T03:56:45.301Z,159107020530632
"""degen @ 2aKGa2Rfln"" checks",2020-06-02T03:56:43.447Z,159107020345220
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:56:38.245Z,159107019825419
"flop:  [2♦, 7♦, K♦]",2020-06-02T03:56:35.906Z,159107019591204
"""Stanley @ rzDyzZDcYR"" calls with 999",2020-06-02T03:56:34.999Z,159107019500371
"""JX @ Div4SB3AM1"" calls with 999",2020-06-02T03:56:16.335Z,159107017634023
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T03:56:05.053Z,159107016505783
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T03:56:03.563Z,159107016356833
"""KK @ jJQa4wILEv"" calls with 999",2020-06-02T03:55:55.870Z,159107015587556
"""degen @ 2aKGa2Rfln"" calls with 999",2020-06-02T03:55:45.396Z,159107014540082
"""Durrrrr @ G2Nl3cTGsS"" calls with 999",2020-06-02T03:55:41.482Z,159107014148938
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T03:55:37.949Z,159107013795459
"""jaff @ DzhdXhTz7D"" raises with 999",2020-06-02T03:55:36.997Z,159107013700274
"""Stanley @ rzDyzZDcYR"" calls with 50",2020-06-02T03:55:25.950Z,159107012596300
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T03:55:24.987Z,159107012499320
"The admin approved the player ""The Kai @ 1txO9KYpw5"" participation with a stack of 5000.",2020-06-02T03:55:24.960Z,159107012496427
"""dorcas @ vcjU7fqW_I"" calls with 50",2020-06-02T03:55:24.012Z,159107012401896
"""JX SIMP @ XbHNZgHNwg"" calls with 50",2020-06-02T03:55:19.118Z,159107011912338
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T03:55:18.160Z,159107011816949
"The player ""The Kai @ 1txO9KYpw5"" requested a seat.",2020-06-02T03:55:17.947Z,159107011795296
"""degen @ 2aKGa2Rfln"" posts a big blind of 50",2020-06-02T03:55:15.400Z,159107011540732
"""Durrrrr @ G2Nl3cTGsS"" posts a small blind of 25",2020-06-02T03:55:15.400Z,159107011540730
"Your hand is 5♥, A♦",2020-06-02T03:55:15.400Z,159107011540666
"-- starting hand #81 (dealer: ""Hy @ cMBxzvx1EZ"") --",2020-06-02T03:55:15.400Z,159107011540663
"The player ""KK @ jJQa4wILEv"" joined the game with a stack of 5000.",2020-06-02T03:55:15.400Z,159107011540661
"The player ""The Kai @ 1txO9KYpw5"" quits the game with a stack of 0.",2020-06-02T03:55:15.400Z,159107011540656
"-- ending hand #80 --",2020-06-02T03:55:08.873Z,159107010888301
"""Stanley @ rzDyzZDcYR"" wins 5611 with Pair, K's (hand: 8♥, K♠)",2020-06-02T03:55:08.873Z,159107010888296
"The admin approved the player ""KK @ jJQa4wILEv"" participation with a stack of 5000.",2020-06-02T03:55:08.231Z,159107010823653
"river: K♦, 5♠, 4♥, 10♣ [7♣]",2020-06-02T03:55:05.866Z,159107010587125
"""Stanley @ rzDyzZDcYR"" shows a 8♥, K♠.",2020-06-02T03:55:02.854Z,159107010286021
"""The Kai @ 1txO9KYpw5"" shows a J♥, J♣.",2020-06-02T03:55:02.854Z,159107010286020
"turn: K♦, 5♠, 4♥ [10♣]",2020-06-02T03:55:02.854Z,159107010286014
"""The Kai @ 1txO9KYpw5"" calls and all in with 1068",2020-06-02T03:55:01.946Z,159107010195195
"The player ""KK @ jJQa4wILEv"" requested a seat.",2020-06-02T03:54:58.975Z,159107009897991
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:54:51.353Z,159107009135931
"""jaff @ DzhdXhTz7D"" folds",2020-06-02T03:54:48.288Z,159107008829405
"""Stanley @ rzDyzZDcYR"" raises with 1068",2020-06-02T03:54:41.878Z,159107008189173
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T03:54:27.659Z,159107006766434
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:54:25.182Z,159107006518759
"flop:  [K♦, 5♠, 4♥]",2020-06-02T03:54:22.570Z,159107006257612
"""degen @ 2aKGa2Rfln"" folds",2020-06-02T03:54:21.163Z,159107006116885
"""Durrrrr @ G2Nl3cTGsS"" calls with 750",2020-06-02T03:54:12.081Z,159107005209007
"""jaff @ DzhdXhTz7D"" calls with 750",2020-06-02T03:54:09.245Z,159107004925036
"""Stanley @ rzDyzZDcYR"" calls with 750",2020-06-02T03:53:54.410Z,159107003441564
"""JX @ Div4SB3AM1"" folds",2020-06-02T03:53:50.098Z,159107003010251
"""The Kai @ 1txO9KYpw5"" raises with 750",2020-06-02T03:53:48.184Z,159107002819299
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T03:53:40.520Z,159107002052578
"""degen @ 2aKGa2Rfln"" calls with 250",2020-06-02T03:53:39.568Z,159107001957576
"""Durrrrr @ G2Nl3cTGsS"" calls with 250",2020-06-02T03:53:38.342Z,159107001834822
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T03:53:31.630Z,159107001163636
"""jaff @ DzhdXhTz7D"" raises with 250",2020-06-02T03:53:30.672Z,159107001067828
"""Stanley @ rzDyzZDcYR"" calls with 150",2020-06-02T03:53:26.924Z,159107000693165
"""JX @ Div4SB3AM1"" calls with 150",2020-06-02T03:53:18.955Z,159106999895975
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T03:53:16.074Z,159106999608200
"""The Kai @ 1txO9KYpw5"" raises with 150",2020-06-02T03:53:13.908Z,159106999391473
"""JX SIMP @ XbHNZgHNwg"" calls with 50",2020-06-02T03:53:08.102Z,159106998810936
"""degen @ 2aKGa2Rfln"" calls with 50",2020-06-02T03:53:07.104Z,159106998710905
"""Durrrrr @ G2Nl3cTGsS"" posts a big blind of 50",2020-06-02T03:52:58.257Z,159106997826293
"""Hy @ cMBxzvx1EZ"" posts a small blind of 25",2020-06-02T03:52:58.257Z,159106997826292
"Your hand is 3♦, 4♣",2020-06-02T03:52:58.257Z,159106997826276
"-- starting hand #80 (dealer: ""jaff @ DzhdXhTz7D"") --",2020-06-02T03:52:58.257Z,159106997826269
